"County","State","Contract ID","Organization Name","Organization Type","Plan Type","SSA Code","FIPS Code","Enrolled"
"Kershaw","SC","H8176","MOLINA HEALTHCARE OF SOUTH CAROLINA,INC","Local CCP","HMO/HMOPOS","42270","45055","11"
"Kershaw","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42270","45055","113"
"Kershaw","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42270","45055","1854"
"Kershaw","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42270","45055","308"
"Lancaster","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42280","45057","494"
"Lancaster","SC","H2577","CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY","Local CCP","Local PPO","42280","45057","384"
"Lancaster","SC","H3916","HIGHMARK SENIOR HEALTH COMPANY","Local CCP","Local PPO","42280","45057","100"
"Lancaster","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42280","45057","65"
"Lancaster","SC","H4909","ANTHEM INSURANCE COMPANIES, INC.","Local CCP","Local PPO","42280","45057","31"
"Lancaster","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42280","45057","644"
"Lancaster","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42280","45057","686"
"Lancaster","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42280","45057","1104"
"Lancaster","SC","H7020","CIGNA HEALTHCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42280","45057","574"
"Lancaster","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42280","45057","65"
"Lancaster","SC","H8748","UNITEDHEALTHCARE INSURANCE COMPANY","Local CCP","HMO/HMOPOS","42280","45057","654"
"Lancaster","SC","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","42280","45057","55"
"Lancaster","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42280","45057","1550"
"Lancaster","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42280","45057","427"
"Laurens","SC","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","42290","45059","15"
"Laurens","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42290","45059","137"
"Laurens","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42290","45059","78"
"Laurens","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42290","45059","85"
"Laurens","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42290","45059","109"
"Laurens","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42290","45059","260"
"Laurens","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42290","45059","1024"
"Laurens","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42290","45059","1135"
"Laurens","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42290","45059","1369"
"Laurens","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42290","45059","668"
"Laurens","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42290","45059","151"
"Laurens","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42290","45059","1589"
"Laurens","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42290","45059","99"
"Lee","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42300","45061","85"
"Lee","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42300","45061","44"
"Lee","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42300","45061","14"
"Lee","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42300","45061","52"
"Lee","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42300","45061","117"
"Lee","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42300","45061","74"
"Lee","SC","H5525","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local CCP","Local PPO","42300","45061","23"
"Lee","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42300","45061","152"
"Lee","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42300","45061","62"
"Lee","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42300","45061","905"
"Lee","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42300","45061","44"
"Lexington","SC","90091","UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT","HCPP - 1833 Cost","HCPP - 1833 Cost","42310","45063","14"
"Lexington","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42310","45063","89"
"Lexington","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42310","45063","129"
"Lexington","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42310","45063","665"
"Lexington","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42310","45063","305"
"Lexington","SC","H4203","PRISMA HEALTH-MIDLANDS","National PACE","National PACE","42310","45063","40"
"Lexington","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42310","45063","110"
"Lexington","SC","H4909","ANTHEM INSURANCE COMPANIES, INC.","Local CCP","Local PPO","42310","45063","20"
"Lexington","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42310","45063","2704"
"Lexington","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42310","45063","2676"
"Lexington","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42310","45063","1312"
"Lexington","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42310","45063","131"
"Lexington","SC","H8003","BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA","Local CCP","Local PPO","42310","45063","1853"
"Lexington","SC","H8176","MOLINA HEALTHCARE OF SOUTH CAROLINA,INC","Local CCP","HMO/HMOPOS","42310","45063","35"
"Lexington","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42310","45063","188"
"Lexington","SC","H8748","UNITEDHEALTHCARE INSURANCE COMPANY","Local CCP","HMO/HMOPOS","42310","45063","1145"
"Lexington","SC","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","42310","45063","38"
"Lexington","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42310","45063","3520"
"Lexington","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42310","45063","901"
"McCormick","SC","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","42320","45065","99"
"McCormick","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42320","45065","11"
"McCormick","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42320","45065","12"
"McCormick","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42320","45065","101"
"McCormick","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42320","45065","18"
"McCormick","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42320","45065","52"
"McCormick","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42320","45065","207"
"McCormick","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42320","45065","118"
"McCormick","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42320","45065","82"
"McCormick","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42320","45065","262"
"McCormick","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42320","45065","25"
"McCormick","SC","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","42320","45065","41"
"McCormick","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42320","45065","431"
"McCormick","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42320","45065","73"
"Marion","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42330","45067","189"
"Marion","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42330","45067","79"
"Marion","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42330","45067","34"
"Marion","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42330","45067","114"
"Marion","SC","H2577","CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY","Local CCP","Local PPO","42330","45067","265"
"Marion","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42330","45067","207"
"Marion","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42330","45067","131"
"Marion","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42330","45067","310"
"Marion","SC","H8176","MOLINA HEALTHCARE OF SOUTH CAROLINA,INC","Local CCP","HMO/HMOPOS","42330","45067","12"
"Marion","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42330","45067","81"
"Marion","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42330","45067","1256"
"Marion","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42330","45067","108"
"Marlboro","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42340","45069","56"
"Marlboro","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42340","45069","64"
"Marlboro","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42340","45069","47"
"Marlboro","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42340","45069","78"
"Marlboro","SC","H2577","CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY","Local CCP","Local PPO","42340","45069","274"
"Marlboro","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42340","45069","201"
"Marlboro","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42340","45069","160"
"Marlboro","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42340","45069","183"
"Marlboro","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42340","45069","68"
"Marlboro","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42340","45069","1142"
"Marlboro","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42340","45069","125"
"Newberry","SC","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","42350","45071","214"
"Newberry","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42350","45071","76"
"Newberry","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42350","45071","39"
"Newberry","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42350","45071","73"
"Newberry","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42350","45071","67"
"Newberry","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42350","45071","78"
"Newberry","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42350","45071","686"
"Newberry","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42350","45071","88"
"Newberry","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42350","45071","229"
"Newberry","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42350","45071","155"
"Newberry","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42350","45071","63"
"Newberry","SC","H8748","UNITEDHEALTHCARE INSURANCE COMPANY","Local CCP","HMO/HMOPOS","42350","45071","167"
"Newberry","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42350","45071","1029"
"Newberry","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42350","45071","83"
"Oconee","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42360","45073","23"
"Oconee","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42360","45073","348"
"Oconee","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42360","45073","59"
"Oconee","SC","H3916","HIGHMARK SENIOR HEALTH COMPANY","Local CCP","Local PPO","42360","45073","11"
"Oconee","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42360","45073","81"
"Oconee","SC","H4909","ANTHEM INSURANCE COMPANIES, INC.","Local CCP","Local PPO","42360","45073","19"
"Oconee","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42360","45073","857"
"Oconee","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42360","45073","1990"
"Oconee","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42360","45073","1871"
"Oconee","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42360","45073","126"
"Oconee","SC","H7728","ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.","Local CCP","Local PPO","42360","45073","17"
"Oconee","SC","H8003","BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA","Local CCP","Local PPO","42360","45073","235"
"Oconee","SC","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","42360","45073","79"
"Oconee","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42360","45073","260"
"Oconee","SC","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","42360","45073","60"
"Oconee","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42360","45073","1543"
"Oconee","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42360","45073","135"
"Orangeburg","SC","H0105","THE METHODIST OAKS","National PACE","National PACE","42370","45075","77"
"Orangeburg","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42370","45075","374"
"Orangeburg","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42370","45075","246"
"Orangeburg","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42370","45075","122"
"Orangeburg","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42370","45075","90"
"Orangeburg","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42370","45075","94"
"Orangeburg","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42370","45075","319"
"Orangeburg","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42370","45075","332"
"Orangeburg","SC","H5525","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Local CCP","Local PPO","42370","45075","137"
"Orangeburg","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42370","45075","1196"
"Orangeburg","SC","H6345","PRUITTHEALTH PREMIER NORTH CAROLINA, LLC","Local CCP","HMO/HMOPOS","42370","45075","23"
"Orangeburg","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42370","45075","93"
"Orangeburg","SC","H8003","BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA","Local CCP","Local PPO","42370","45075","323"
"Orangeburg","SC","H8176","MOLINA HEALTHCARE OF SOUTH CAROLINA,INC","Local CCP","HMO/HMOPOS","42370","45075","24"
"Orangeburg","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42370","45075","282"
"Orangeburg","SC","H8748","UNITEDHEALTHCARE INSURANCE COMPANY","Local CCP","HMO/HMOPOS","42370","45075","911"
"Orangeburg","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42370","45075","3919"
"Orangeburg","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42370","45075","247"
"Pickens","SC","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","42380","45077","266"
"Pickens","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42380","45077","105"
"Pickens","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42380","45077","108"
"Pickens","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42380","45077","230"
"Pickens","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42380","45077","93"
"Pickens","SC","H2577","CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY","Local CCP","Local PPO","42380","45077","443"
"Pickens","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42380","45077","150"
"Pickens","SC","H4909","ANTHEM INSURANCE COMPANIES, INC.","Local CCP","Local PPO","42380","45077","21"
"Pickens","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42380","45077","882"
"Pickens","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42380","45077","1919"
"Pickens","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42380","45077","4297"
"Pickens","SC","H7020","CIGNA HEALTHCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42380","45077","93"
"Pickens","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42380","45077","271"
"Pickens","SC","H7409","BRIGHT HEALTH COMPANY OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42380","45077","17"
"Pickens","SC","H8003","BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA","Local CCP","Local PPO","42380","45077","212"
"Pickens","SC","H8176","MOLINA HEALTHCARE OF SOUTH CAROLINA,INC","Local CCP","HMO/HMOPOS","42380","45077","12"
"Pickens","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42380","45077","157"
"Pickens","SC","H8748","UNITEDHEALTHCARE INSURANCE COMPANY","Local CCP","HMO/HMOPOS","42380","45077","325"
"Pickens","SC","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","42380","45077","27"
"Pickens","SC","R2604","UNITEDHEALTHCARE INSURANCE COMPANY","Regional CCP","Regional PPO","42380","45077","1552"
"Pickens","SC","R3392","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","42380","45077","100"
"Richland","SC","H1436","ABSOLUTE TOTAL CARE, INC.","Local CCP","HMO/HMOPOS","42390","45079","285"
"Richland","SC","H1723","ABSOLUTE TOTAL CARE, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42390","45079","301"
"Richland","SC","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","42390","45079","591"
"Richland","SC","H2533","MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42390","45079","386"
"Richland","SC","H3916","HIGHMARK SENIOR HEALTH COMPANY","Local CCP","Local PPO","42390","45079","17"
"Richland","SC","H4203","PRISMA HEALTH-MIDLANDS","National PACE","National PACE","42390","45079","189"
"Richland","SC","H4847","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42390","45079","309"
"Richland","SC","H4909","ANTHEM INSURANCE COMPANIES, INC.","Local CCP","Local PPO","42390","45079","20"
"Richland","SC","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","42390","45079","2140"
"Richland","SC","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","42390","45079","1463"
"Richland","SC","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","42390","45079","4171"
"Richland","SC","H6345","PRUITTHEALTH PREMIER NORTH CAROLINA, LLC","Local CCP","HMO/HMOPOS","42390","45079","53"
"Richland","SC","H7165","BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA","Local CCP","HMO/HMOPOS","42390","45079","29"
"Richland","SC","H7326","WELLCARE OF SOUTH CAROLINA, INC.","Local CCP","Local PPO","42390","45079","424"
"Richland","SC","H8003","BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA","Local CCP","Local PPO","42390","45079","1440"
"Richland","SC","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","42390","45079","343"
"Richland","SC","H8170","AMERICA'S 1ST CHOICE OF SOUTH CAROLINA, INC.","Local CCP","HMO/HMOPOS","42390","45079","89"
"Richland","SC","H8176","MOLINA HEALTHCARE OF SOUTH CAROLINA,INC","Local CCP","HMO/HMOPOS","42390","45079","50"
"Richland","SC","H8213","SELECT HEALTH OF SOUTH CAROLINA, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","42390","45079","407"
